company_name~|~manufacturer_name~|~brand_name~|~manufacturer_part_number~|~vendor_seller_part_number~|~item_name~|~full_product_description~|~price~|~country_of_origin~|~unit_of_issue~|~qty_per_uoi~|~upc~|~model_number~|~product_category~|~url~|~availability~|~date_crawled~|~lead_time~|~rohs_reach~|~stock_on_hand
PartsSource~|~Nashville Wire~|~Nashville Wire~|~C404830S4L~|~V18645-5EU70~|~COLLAPSIBLE CONTAINER 48 IN W SILVER by Nashville Wire~|~item: COLLAPSIBLE CONTAINER 48 IN W SILVER by Nashville Wire; oem: Nashville Wire; oem_number: C404830S4L; condition: New OEM Original; warranty: Mfr Warranty; bulk_container_item: Collapsible Bulk Container; color: Silver; load_capacity: 4,000 lb; material: Steel Wire Mesh; outside_height: 36-1/2 in; outside_length: 40 in; outside_width: 48 in; volume_capacity: 28.3 cu ft; country_of_origin: China; finish: Zinc Electroplate; folded_height: 11-1/2 in; folded_length: 43 in; folded_width: 50-1/2 in; fork_entry: 4-Way Entry; gauge: 11; includes: Security Lid; inside_height: 30 in; inside_length: 38 in; inside_width: 46 in; standards: ANSI~|~562.6~|~China~|~each~|~1~|~~|~~|~Facility Maintenance > Material Handling > Storage & Workspace > Storage Bins & Containers > Bulk Containers & Accessories > Bulk Containers~|~https://www.partssource.com/parts/nashville-wire/c404830s4l~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Lakeside Manufacturing, Inc.~|~Lakeside Manufacturing, Inc.~|~C-524-E-2SG~|~V30697-C524E2SG~|~5 DRAWER CART,ELECTRONIC KEY by Lakeside Manufacturing, Inc.~|~item: 5 DRAWER CART,ELECTRONIC KEY by Lakeside Manufacturing, Inc.; oem: Lakeside Manufacturing, Inc.; oem_number: C-524-E-2SG; condition: New OEM Original; warranty: Mfr Warranty~|~4334.68~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/lakeside-manufacturing-inc/c524e2sg~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Stauff~|~Stauff~|~CRA-426.9-ACT-DP-AS-U-W5-K-642012~|~V18645-49AG38~|~TUBE CLAMP 1.99IN H 316 SS STAND. CLAMP by Stauff~|~item: TUBE CLAMP 1.99IN H 316 SS STAND. CLAMP by Stauff; oem: Stauff; oem_number: CRA-426.9-ACT-DP-AS-U-W5-K-642012; condition: New OEM Original; warranty: Mfr Warranty; material: 316 Stainless Steel; product_type: Tube Clamp; type: Anti-Corrosion Strut Mount Standard Clamp; country_of_origin: Germany; depth: 1.57 in; hardware_material: 316 Stainless Steel; height: 1.99 in; includes: (2) Hex Head Bolts, (2) Strut Rail Adaptors, Clamp Set, Cover Plate; insert_material: Polypropylene; length: 2.32 in; max_pressure_(psi): 2000; package_quantity: 1; pipe_size: 3/4 in; standards: API RP 552, DIN 3015-1, NACE SP 0108-2008; temperature_range_(f): -13 Degrees to 194 Degrees; width: 2.32 in~|~65.48~|~Germany~|~each~|~1~|~~|~~|~Facility Maintenance > Plumbing & Pumps > Plumbing > Pipe, Hose, Tubing & Fittings > Pipe & Tubing > Pipe & Tubing Accessories > Tube Clamps~|~https://www.partssource.com/parts/stauff/cra4269actdpasuw5k642012~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Walter~|~Walter~|~A1247-5.9~|~V18645-442R24~|~JOBBER DRILL 5.90MM HSS by Walter~|~item: JOBBER DRILL 5.90MM HSS by Walter; oem: Walter; oem_number: A1247-5.9; condition: New OEM Original; warranty: Mfr Warranty~|~111.78~|~~|~package~|~5~|~~|~~|~Facility Maintenance > Metalworking & Fabrication > Machining > Drilling & Holemaking > Drill Bits > Metalworking Drill Bits > Jobber Length Drill Bits~|~https://www.partssource.com/parts/walter/a124759~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Hayward~|~Hayward~|~BFXAGST010F~|~V18645-801HR7~|~GASKET REPLACEMENT FKM 1 OD by Hayward~|~item: GASKET REPLACEMENT FKM 1 OD by Hayward; oem: Hayward; oem_number: BFXAGST010F; condition: New OEM Original; warranty: Mfr Warranty~|~36.87~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/hayward/bfxagst010f~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Filterbuy, Inc.~|~Filterbuy, Inc.~|~AFB24X24X1M8PK5~|~V209154-AFB24X24X1M8PK5~|~PLEATED HVAC FURNACE AIR FILTER, MERV 8, 24X24X1, PACKAGE OF 5 by Filterbuy, Inc.~|~The Filterbuy replacement air filter 24x24x1 (actual measurements: 23.38" x 23.38" x 0.75") ensures that your furnace, air conditioner, heat pump, or HVAC system is circulating the cleanest air possible to help preserve your budget and healthy lifestyle. MERV 8 synthetic media (comparable with Clean Living Dust Defense MPR 600 & FPR 5) is recommended in most scenarios due to its capability to trap 90% of airborne particles, protecting your home or business from debris, lint, pollen, mold, dander, and other forms of dust without impacting air flow. High quality construction features an electrostatically charged design with 14 pleats per foot that captures more harmful particles and prolongs the products lifespan by three times that of fiberglass models. Plus, our industrial grade beverage board frames are paired with dual wire backings that significantly outperform traditional cardboard compositions by improving structural integrity with their ability to endure temperatures up to 200 degrees Fahrenheit and withstand exposure to moisture. Installation is also made simple with the addition of easy-to-understand arrows that help identify the direction of air flow and subsequently the way the filter needs to be placed. To top it off, all our components are 100% manufactured within the United States and designed with recyclable materials, providing an eco-friendly alternative to enhancing your air quality. 24x24x1 replacement air filters for your furnace, air conditioner, heat pump, or HVAC system (actual size: 23.38" x 23.38" x 0.75") MERV 8 synthetic media (comparable with MPR 600 & FPR 5) protects homes from dust, pollen, and more by trapping 90% of airborne particles without impacting air flow Electrostatically charged, pleated filters capture more harmful particles, last 3x longer than fiberglass models, and are 100% manufactured within the United States Industrial grade beverage board (recyclable) frames with dual wire backings improve structural integrity and outperform standard cardboard designs item: PLEATED HVAC FURNACE AIR FILTER, MERV 8, 24X24X1, PACKAGE OF 5 by Filterbuy, Inc.; oem: Filterbuy, Inc.; oem_number: AFB24X24X1M8PK5; condition: New OEM Original; warranty: Mfr Warranty; product_type: Air Filter; package_quantity: 5; color: Silver; compatible_devices: Air Conditioner, Furnace, Heat Pump, Air Cleaner, HVAC System; country_of_origin: USA; depth: 0.75 in; design: Pleated; finish_type: Electrostatic; length: 23.38 in; merv_rating: 8; materials: ['Plastic', 'Aluminum', 'Polypropylene']; nominal_size_(w_x_l_x_d): 24 x 24 x 1 in; specific_uses_for_product: Commercial/Residential; upc_code: 717267236188; width: 23.38 in~|~63.67~|~USA~|~package~|~5~|~717267236188~|~~|~Facility Maintenance > HVAC & Refrigeration > Air Filters > Pleated Air Filters~|~https://www.partssource.com/parts/filterbuy-inc/afb24x24x1m8pk5~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Ultra-Dex USA~|~Ultra-Dex USA~|~D12S SDUCR3~|~V18645-33NA41~|~INDEXABLE BORING BAR 1.0500 HSS by Ultra-Dex USA~|~item: INDEXABLE BORING BAR 1.0500 HSS by Ultra-Dex USA; oem: Ultra-Dex USA; oem_number: D12S SDUCR3; condition: New OEM Original; warranty: Mfr Warranty~|~1221.3~|~~|~each~|~1~|~~|~~|~Facility Maintenance > Metalworking & Fabrication > Machining > Indexable Tools > Indexable Boring Bars & Sets > Indexable Boring Bars~|~https://www.partssource.com/parts/ultra-dex-usa/d12ssducr3~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Lakeside Manufacturing, Inc.~|~Lakeside Manufacturing, Inc.~|~C-630-E-2B~|~V30697-C630E2B~|~6 DRAWER ANES CART ELEC KEY by Lakeside Manufacturing, Inc.~|~item: 6 DRAWER ANES CART ELEC KEY by Lakeside Manufacturing, Inc.; oem: Lakeside Manufacturing, Inc.; oem_number: C-630-E-2B; condition: New OEM Original; warranty: Mfr Warranty~|~4683.06~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/lakeside-manufacturing-inc/c630e2b~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Vne Corporation~|~Vne Corporation~|~BALL-3-KIT-3.00~|~V18645-801VJ2~|~VALVE REPAIR KIT by Vne Corporation~|~item: VALVE REPAIR KIT by Vne Corporation; oem: Vne Corporation; oem_number: BALL-3-KIT-3.00; condition: New OEM Original; warranty: Mfr Warranty~|~1890.74~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/vne-corporation/ball3kit300~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Dixon Valve and Coupling~|~Dixon Valve and Coupling~|~BH150EZ~|~V18645-55MG58~|~DUST CAP TYPE DC BRASS 1-1/2 by Dixon Valve and Coupling~|~item: DUST CAP TYPE DC BRASS 1-1/2 by Dixon Valve and Coupling; oem: Dixon Valve and Coupling; oem_number: BH150EZ; condition: New OEM Original; warranty: Mfr Warranty~|~271.17~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/dixon-valve-and-coupling/bh150ez~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Lakeside Manufacturing, Inc.~|~Lakeside Manufacturing, Inc.~|~C-530-P2B-1R~|~V30697-C530P2B1R~|~5 DRAWER EMER CART W 12" PANEL by Lakeside Manufacturing, Inc.~|~item: 5 DRAWER EMER CART W 12" PANEL by Lakeside Manufacturing, Inc.; oem: Lakeside Manufacturing, Inc.; oem_number: C-530-P2B-1R; condition: New OEM Original; warranty: Mfr Warranty~|~3087.1~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/lakeside-manufacturing-inc/c530p2b1r~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Walter~|~Walter~|~A1511-4.5~|~V18645-440W37~|~EXTRA LONG DRILL 4.50MM HSS by Walter~|~item: EXTRA LONG DRILL 4.50MM HSS by Walter; oem: Walter; oem_number: A1511-4.5; condition: New OEM Original; warranty: Mfr Warranty~|~109.39~|~~|~package~|~10~|~~|~~|~Facility Maintenance > Metalworking & Fabrication > Machining > Drilling & Holemaking > Drill Bits > Metalworking Drill Bits > Extra Long Drill Bits~|~https://www.partssource.com/parts/walter/a151145~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Chattanooga Group (A DJO Company)~|~Chattanooga Group (A DJO Company)~|~096444~|~V18119-'096444~|~EXTRUSION ALUMINUM by Chattanooga Group (A DJO Company)~|~item: EXTRUSION ALUMINUM by Chattanooga Group (A DJO Company); oem: Chattanooga Group (A DJO Company); oem_number: 096444; condition: New OEM Original; warranty: Mfr Warranty~|~56.45~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/chattanooga-group-a-djo-company/'096444~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~MS Sedco~|~MS Sedco~|~CP/RX~|~V18645-53DG96~|~MULTI-MODE RECEIVER PLASTIC by MS Sedco~|~item: MULTI-MODE RECEIVER PLASTIC by MS Sedco; oem: MS Sedco; oem_number: CP/RX; condition: New OEM Original; warranty: Mfr Warranty; product_type: Multi-Mode Receiver; type: Mode 1 Standard and Mode 2 Adjustable Time Delay 0 to 20 sec.; amps_ac: 3V @ 24VAC; color: Black; country_of_origin: USA; cylinder: No; depth: 2 in; event_audit_trail: No; for_use_with: Wireless Activation Doors; height: 1 in; input_voltage: 12 to 24VAC/DC; keypad: No; material: Plastic; operating_temperature: -4 Degrees to 140 Degrees F; output: Form C Relays; rating: 3A @ 24VDC/VAC; standards: A156.19, ANSI/BHMA A156.1; width: 4 in~|~119.01~|~USA~|~each~|~1~|~~|~~|~Facility Maintenance > Fasteners & Hardware > Hardware > Electromagnetic Locking Systems > Electromagnetic Lock Activation Devices~|~https://www.partssource.com/parts/ms-sedco/cprx~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Walter~|~Walter~|~A1263-9.9~|~V18645-29GL49~|~JOBBER DRILL 9.90MM CARBIDE by Walter~|~item: JOBBER DRILL 9.90MM CARBIDE by Walter; oem: Walter; oem_number: A1263-9.9; condition: New OEM Original; warranty: Mfr Warranty~|~176.76~|~~|~each~|~1~|~~|~~|~Facility Maintenance > Metalworking & Fabrication > Machining > Drilling & Holemaking > Drill Bits > Metalworking Drill Bits > Jobber Length Drill Bits~|~https://www.partssource.com/parts/walter/a126399~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Monroe PMP~|~Monroe PMP~|~CC26020072GA~|~V18645-54PC90~|~CONTINUOUS HINGE STEEL 2 OVERALL W by Monroe PMP~|~item: CONTINUOUS HINGE STEEL 2 OVERALL W by Monroe PMP; oem: Monroe PMP; oem_number: CC26020072GA; condition: New OEM Original; warranty: Mfr Warranty; door_leaf_height: 72 in; door_leaf_thickness: 0.06 in; door_leaf_width: 2 in; finish: Mill; holes: With; holes_per_leaf: 36; ligature_resistant: No; material: Steel; mounting: Full Surface; orientation: Non Handed; overall_knuckle_height: 1/2 in; product_type: Continuous Hinge; range_of_motion: 270 Degrees; required_door_thickness: 2 in; country_of_origin: USA; frame_leaf_height: 72 in; frame_leaf_thickness: 0.06 in; frame_leaf_width: 2 in; hardware: Not Included; hole_spacing: 2 in; overall_width: 2 in; pin_diameter: 1/8 in; pin_material: Steel; pin_type: Removable~|~25.21~|~USA~|~each~|~1~|~~|~~|~Facility Maintenance > Fasteners & Hardware > Hardware > Latches Hasps & Hinges > Piano Hinges~|~https://www.partssource.com/parts/monroe-pmp/cc26020072ga~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Stauffer Glove & Safety~|~Stauffer Glove & Safety~|~BFL/BG L~|~V204389-BFLBGL~|~GLOVES,LATEX 18MIL 12" by Stauffer Glove & Safety~|~item: GLOVES,LATEX 18MIL 12" by Stauffer Glove & Safety; oem: Stauffer Glove & Safety; oem_number: BFL/BG L; condition: New OEM Original; warranty: Mfr Warranty~|~10.08~|~~|~package~|~12~|~~|~~|~Facility Maintenance > Safety & Security > Safety > Hand & Arm Protection > Safety Gloves > Chemical Resistant Gloves~|~https://www.partssource.com/parts/stauffer-glove-safety/bflbgl~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Lakeside Manufacturing, Inc.~|~Lakeside Manufacturing, Inc.~|~C-424-PB-2B~|~V30697-C424PB2B~|~4 DRAWER MED CART BREAKAWAY by Lakeside Manufacturing, Inc.~|~item: 4 DRAWER MED CART BREAKAWAY by Lakeside Manufacturing, Inc.; oem: Lakeside Manufacturing, Inc.; oem_number: C-424-PB-2B; condition: New OEM Original; warranty: Mfr Warranty~|~2662.1~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/lakeside-manufacturing-inc/c424pb2b~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~USA Sealing, Inc~|~USA Sealing, Inc~|~BULK-CGF-413~|~V18645-783R44~|~CAM/GROOVE FITTING PLUG MNPT 3-3/4 L by USA Sealing, Inc~|~item: CAM/GROOVE FITTING PLUG MNPT 3-3/4 L by USA Sealing, Inc; oem: USA Sealing, Inc; oem_number: BULK-CGF-413; condition: New OEM Original; warranty: Mfr Warranty~|~22.73~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/usa-sealing-inc/bulkcgf413~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Filterbuy, Inc.~|~Filterbuy, Inc.~|~AFB24X25X2M8PK2~|~V209154-AFB24X25X2M8PK2~|~PLEATED HVAC FURNACE AIR FILTER, MERV 8, 24X25X2, PACKAGE OF 2 by Filterbuy, Inc.~|~The Filterbuy replacement air filter 24x25x2 (actual measurements: 23.50" x 24.50" x 1.75") ensures that your furnace, air conditioner, heat pump, or HVAC system is circulating the cleanest air possible to help preserve your budget and healthy lifestyle. MERV 8 synthetic media (comparable with Clean Living Dust Defense MPR 600 & FPR 5) is recommended in most scenarios due to its capability to trap 90% of airborne particles, protecting your home or business from debris, lint, pollen, mold, dander, and other forms of dust without impacting air flow. High quality construction features an electrostatically charged design with 10 pleats per foot that captures more harmful particles and prolongs the products lifespan by three times that of fiberglass models. Plus, our industrial grade beverage board frames are paired with dual wire backings that significantly outperform traditional cardboard compositions by improving structural integrity with their ability to endure temperatures up to 200 degrees Fahrenheit and withstand exposure to moisture. Installation is also made simple with the addition of easy-to-understand arrows that help identify the direction of air flow and subsequently the way the filter needs to be placed. To top it off, all our components are 100% manufactured within the United States and designed with recyclable materials, providing an eco-friendly alternative to enhancing your air quality. 24x25x2 replacement air filters for your furnace, air conditioner, heat pump, or HVAC system (actual size: 23.50" x 24.50" x 1.75") MERV 8 synthetic media (comparable with MPR 600 & FPR 5) protects homes from dust, pollen, and more by trapping 90% of airborne particles without impacting air flow Electrostatically charged, pleated filters capture more harmful particles, last 3x longer than fiberglass models, and are 100% manufactured within the United States Industrial grade beverage board (recyclable) frames with dual wire backings improve structural integrity and outperform standard cardboard designs item: PLEATED HVAC FURNACE AIR FILTER, MERV 8, 24X25X2, PACKAGE OF 2 by Filterbuy, Inc.; oem: Filterbuy, Inc.; oem_number: AFB24X25X2M8PK2; condition: New OEM Original; warranty: Mfr Warranty; product_type: Air Filter; package_quantity: 2; color: Silver; compatible_devices: Air Conditioner, Furnace, Heat Pump, Air Cleaner, HVAC System; country_of_origin: USA; depth: 1.75 in; design: Pleated; finish_type: Electrostatic; length: 24.5 in; merv_rating: 8; materials: ['Plastic', 'Aluminum', 'Polypropylene']; nominal_size_(w_x_l_x_d): 24 x 25 x 2 in; specific_uses_for_product: Commercial/Residential; upc_code: 717267035941; width: 23.5 in~|~55.32~|~USA~|~package~|~2~|~717267035941~|~~|~Facility Maintenance > HVAC & Refrigeration > Air Filters > Pleated Air Filters~|~https://www.partssource.com/parts/filterbuy-inc/afb24x25x2m8pk2~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~AKG~|~AKG~|~D16-12-BP65~|~V18645-53XG30~|~FORCED AIR OIL COOLER 12VDC 4 TO 50 GPM by AKG~|~item: FORCED AIR OIL COOLER 12VDC 4 TO 50 GPM by AKG; oem: AKG; oem_number: D16-12-BP65; condition: New OEM Original; warranty: Mfr Warranty~|~1249.17~|~~|~each~|~1~|~~|~~|~Facility Maintenance > Pneumatics & Hydraulics > Hydraulics > Hydraulic Oil Coolers > Forced Air Oil Coolers~|~https://www.partssource.com/parts/akg/d1612bp65~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Widia~|~Widia~|~D0101200W026~|~V18645-48KF49~|~BALL END MILL SINGLE END 12.00MM CARBIDE by Widia~|~item: BALL END MILL SINGLE END 12.00MM CARBIDE by Widia; oem: Widia; oem_number: D0101200W026; condition: New OEM Original; warranty: Mfr Warranty~|~111.08~|~~|~each~|~1~|~~|~~|~Facility Maintenance > Metalworking & Fabrication > Machining > Milling > Ball End Mills~|~https://www.partssource.com/parts/widia/d0101200w02648kf49~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Lakeside Manufacturing, Inc.~|~Lakeside Manufacturing, Inc.~|~C-324-PK-1G~|~V30697-C324PK1G~|~3 DRAWER CART,9"PANEL,KEY LOCK by Lakeside Manufacturing, Inc.~|~item: 3 DRAWER CART,9"PANEL,KEY LOCK by Lakeside Manufacturing, Inc.; oem: Lakeside Manufacturing, Inc.; oem_number: C-324-PK-1G; condition: New OEM Original; warranty: Mfr Warranty~|~2635.48~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/lakeside-manufacturing-inc/c324pk1g~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Lakeside Manufacturing, Inc.~|~Lakeside Manufacturing, Inc.~|~C-524-E-2Y~|~V30697-C524E2Y~|~5 DRAWER CART,ELECTRONIC KEY by Lakeside Manufacturing, Inc.~|~item: 5 DRAWER CART,ELECTRONIC KEY by Lakeside Manufacturing, Inc.; oem: Lakeside Manufacturing, Inc.; oem_number: C-524-E-2Y; condition: New OEM Original; warranty: Mfr Warranty~|~4334.68~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/lakeside-manufacturing-inc/c524e2y~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Filterbuy, Inc.~|~Filterbuy, Inc.~|~AFB22X28X2M13APK4~|~V209154-AFB22X28X2M13APK4~|~PLEATED HVAC FURNACE AIR FILTER, MERV 13, 22X28X2, PACKAGE OF 4 by Filterbuy, Inc.~|~The Filterbuy replacement air filter 22x28x2 (actual measurements: 22.00" x 28.00" x 2.00") ensures that your furnace, air conditioner, heat pump, or HVAC system is circulating the cleanest air possible to help preserve your budget and healthy lifestyle. MERV 13 synthetic media (comparable with Healthy Living Ultimate Allergen Defense MPR 1500 - 1900 & FPR 10) is recommended if you have a respiratory illness (such as asthma) due to its capability to trap 98% of airborne particles, protecting your home or business from bacteria, smoke, smog, debris, lint, pollen, mold, dander, and other forms of dust without impacting air flow. High quality construction features an electrostatically charged design with 15 pleats per foot that captures more harmful particles and prolongs the products lifespan by three times that of fiberglass models. Plus, our industrial grade beverage board frames are paired with dual wire backings that significantly outperform traditional cardboard compositions by improving structural integrity with their ability to endure temperatures up to 200 degrees Fahrenheit and withstand exposure to moisture. Installation is also made simple with the addition of easy-to-understand arrows that help identify the direction of air flow and subsequently the way the filter needs to be placed. To top it off, all our components are 100% manufactured within the United States and designed with recyclable materials, providing an eco-friendly alternative to enhancing your air quality. 22x28x2 replacement air filters for your furnace, air conditioner, heat pump, or HVAC system (actual size: 22.00" x 28.00" x 2.00") MERV 13 synthetic media (comparable with MPR 1500 - 1900 & FPR 10) protects homes from bacteria and more by trapping 98% of airborne particles without impacting air flow Electrostatically charged, pleated filters capture more harmful particles, last 3x longer than fiberglass models, and are 100% manufactured within the United States Industrial grade beverage board (recyclable) frames with dual wire backings improve structural integrity and outperform standard cardboard designs item: PLEATED HVAC FURNACE AIR FILTER, MERV 13, 22X28X2, PACKAGE OF 4 by Filterbuy, Inc.; oem: Filterbuy, Inc.; oem_number: AFB22X28X2M13APK4; condition: New OEM Original; warranty: Mfr Warranty; product_type: Air Filter; package_quantity: 4; color: Blue; compatible_devices: Air Conditioner, Furnace, Heat Pump, Air Cleaner, HVAC System; country_of_origin: USA; depth: 2 in; design: Pleated; finish_type: Electrostatic; length: 28 in; merv_rating: 13; materials: ['Plastic', 'Aluminum', 'Polypropylene']; nominal_size_(w_x_l_x_d): 22 x 28 x 2 in; specific_uses_for_product: Commercial/Residential; upc_code: 717267300162; width: 22 in~|~142.52~|~USA~|~package~|~4~|~717267300162~|~~|~Facility Maintenance > HVAC & Refrigeration > Air Filters > Pleated Air Filters~|~https://www.partssource.com/parts/filterbuy-inc/afb22x28x2m13apk4~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Walter~|~Walter~|~A1249XPL-NO23~|~V18645-441Z22~|~JOBBER DRILL #23 HSS by Walter~|~item: JOBBER DRILL #23 HSS by Walter; oem: Walter; oem_number: A1249XPL-NO23; condition: New OEM Original; warranty: Mfr Warranty~|~34.16~|~~|~each~|~1~|~~|~~|~Facility Maintenance > Metalworking & Fabrication > Machining > Drilling & Holemaking > Drill Bits > Metalworking Drill Bits > Jobber Length Drill Bits~|~https://www.partssource.com/parts/walter/a1249xplno23~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Walter~|~Walter~|~A1247-1/4IN~|~V18645-442P43~|~JOBBER DRILL 1/4 HSS by Walter~|~item: JOBBER DRILL 1/4 HSS by Walter; oem: Walter; oem_number: A1247-1/4IN; condition: New OEM Original; warranty: Mfr Warranty~|~129.49~|~~|~package~|~5~|~~|~~|~Facility Maintenance > Metalworking & Fabrication > Machining > Drilling & Holemaking > Drill Bits > Metalworking Drill Bits > Jobber Length Drill Bits~|~https://www.partssource.com/parts/walter/a124714in~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Walter~|~Walter~|~A1247-NO33~|~V18645-442T47~|~JOBBER DRILL #33 HSS by Walter~|~item: JOBBER DRILL #33 HSS by Walter; oem: Walter; oem_number: A1247-NO33; condition: New OEM Original; warranty: Mfr Warranty~|~140.59~|~~|~package~|~10~|~~|~~|~Facility Maintenance > Metalworking & Fabrication > Machining > Drilling & Holemaking > Drill Bits > Metalworking Drill Bits > Jobber Length Drill Bits~|~https://www.partssource.com/parts/walter/a1247no33~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Pneumadyne~|~Pneumadyne~|~C050501~|~V18645-14F301~|~INLINE CHECK VALVE BRASS 1/8 FNPT by Pneumadyne~|~item: INLINE CHECK VALVE BRASS 1/8 FNPT by Pneumadyne; oem: Pneumadyne; oem_number: C050501; condition: New OEM Original; warranty: Mfr Warranty; body_material___valves: Brass, Electroless Nickel; connection_type___check_valves: FNPT x FNPT; cracking_pressure___check_valves: 0.5 psi; flow_design: Single; item___check_valves: Check Valve; max_steam_pressure___valves: Not Rated; mechanism_and_body_design: Inline; pipe_or_tube_size___check_valves: 1/8 in; seal_material___check_valves: Buna-N; seat_material___check_valves: Brass, Electroless Nickel; maximum_temperature: 160 Degrees F; application___valves: General Purpose; cap_to_inlet_center: 5-7/16 in; country_of_origin: USA; hex_size: 9/16 in; length: 1-5/16 in; overall_height: 1-21/64 in; width: 9/16 in~|~12.05~|~USA~|~each~|~1~|~~|~~|~Facility Maintenance > Plumbing & Pumps > Plumbing > Plumbing Valves > Check Valves & Backflow Preventers > Check Valves~|~https://www.partssource.com/parts/pneumadyne/c050501~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Widia~|~Widia~|~D0030350T004S~|~V18645-287ML3~|~SQ. END MILL SINGLE END CARB 3.50MM by Widia~|~item: SQ. END MILL SINGLE END CARB 3.50MM by Widia; oem: Widia; oem_number: D0030350T004S; condition: New OEM Original; warranty: Mfr Warranty~|~34.66~|~~|~each~|~1~|~~|~~|~Facility Maintenance > Metalworking & Fabrication > Machining > Milling > Square End Mills~|~https://www.partssource.com/parts/widia/d0030350t004s287ml3~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~USA Sealing, Inc~|~USA Sealing, Inc~|~BULK-CGF-286~|~V18645-55EF44~|~CAM AND GROOVE COUPLING 6 304 SS by USA Sealing, Inc~|~item: CAM AND GROOVE COUPLING 6 304 SS by USA Sealing, Inc; oem: USA Sealing, Inc; oem_number: BULK-CGF-286; condition: New OEM Original; warranty: Mfr Warranty~|~639.43~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/usa-sealing-inc/bulkcgf286~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Lakeside Manufacturing, Inc.~|~Lakeside Manufacturing, Inc.~|~C-630-E-2BE~|~V30697-C630E2BE~|~6 DRAWER CART, ELEC KEY PAD LK by Lakeside Manufacturing, Inc.~|~item: 6 DRAWER CART, ELEC KEY PAD LK by Lakeside Manufacturing, Inc.; oem: Lakeside Manufacturing, Inc.; oem_number: C-630-E-2BE; condition: New OEM Original; warranty: Mfr Warranty~|~4409.68~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/lakeside-manufacturing-inc/c630e2be~|~In Stock~|~2026-05-05~|~~|~~|~
PartsSource~|~Hayward~|~Hayward~|~BFXAGST010FL~|~V18645-801HU3~|~GASKET REPLACEMENT FKM 1 OD by Hayward~|~item: GASKET REPLACEMENT FKM 1 OD by Hayward; oem: Hayward; oem_number: BFXAGST010FL; condition: New OEM Original; warranty: Mfr Warranty~|~42.32~|~~|~each~|~1~|~~|~~|~~|~https://www.partssource.com/parts/hayward/bfxagst010fl~|~In Stock~|~2026-05-05~|~~|~~|~
